co_unidade,nome_cs
5670381,CENTRO DE SAUDE MENINO JESUS
5672880,CENTRO DE SAUDE OSWALDO CRUZ
5672996,CENTRO DE SAUDE CARLOS CHAGAS
5673798,CENTRO DE SAUDE NORALDINO DE LIMA
5676347,CENTRO DE SAUDE MENINO JESUS
5679826,CENTRO DE SAUDE OSWALDO CRUZ
5683165,CENTRO DE SAUDE MENINO JESUS
5684714,CENTRO DE SAUDE CARLOS CHAGAS
5687179,CENTRO DE SAUDE CARLOS CHAGAS
5687187,CENTRO DE SAUDE CARLOS CHAGAS
5687217,CENTRO DE SAUDE HORTO
5690617,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5690625,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5692342,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5692350,CENTRO DE SAUDE MENINO JESUS
5700469,CENTRO DE SAUDE CARLOS CHAGAS
5704642,CENTRO DE SAUDE CARLOS CHAGAS
5704650,CENTRO DE SAUDE OSWALDO CRUZ
5706750,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
5706769,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5708656,CENTRO DE SAUDE CACHOEIRINHA
5708680,CENTRO DE SAUDE CARLOS CHAGAS
5709156,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5709202,CENTRO DE SAUDE MENINO JESUS
5709210,CENTRO DE SAUDE SAO JORGE
5709237,CENTRO DE SAUDE CARLOS CHAGAS
5709954,CENTRO DE SAUDE MENINO JESUS
5710677,CENTRO DE SAUDE CARLOS CHAGAS
5711312,CENTRO DE SAUDE OSWALDO CRUZ
5711339,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
5713544,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5713560,CENTRO DE SAUDE OSWALDO CRUZ
5713579,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5715229,CENTRO DE SAUDE OSWALDO CRUZ
5717310,CENTRO DE SAUDE CARLOS CHAGAS
5717329,CENTRO DE SAUDE CARLOS CHAGAS
5717345,CENTRO DE SAUDE OSWALDO CRUZ
5717353,CENTRO DE SAUDE MENINO JESUS
5717361,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5718155,CENTRO DE SAUDE CAMPO ALEGRE
5718163,CENTRO DE SAUDE SANTA RITA DE CASSIA
5718201,CENTRO DE SAUDE MENINO JESUS
5718279,CENTRO DE SAUDE CARLOS CHAGAS
5718309,CENTRO DE SAUDE CARLOS CHAGAS
5718597,CENTRO DE SAUDE CARLOS CHAGAS
5719933,CENTRO DE SAUDE SANTA INES
5722225,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
5722233,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5722268,CENTRO DE SAUDE JARDIM EUROPA
5723078,CENTRO DE SAUDE MENINO JESUS
5723086,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5723868,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5724392,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5724422,CENTRO DE SAUDE SANTA AMELIA
5724481,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5726069,CENTRO DE SAUDE CARLOS CHAGAS
5726093,CENTRO DE SAUDE CARLOS CHAGAS
5726751,CENTRO DE SAUDE OSWALDO CRUZ
5730252,CENTRO DE SAUDE CARLOS CHAGAS
5730759,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
5730775,CENTRO DE SAUDE CARLOS CHAGAS
5730864,CENTRO DE SAUDE MENINO JESUS
5731992,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5732034,CENTRO DE SAUDE CARLOS CHAGAS
5735203,CENTRO DE SAUDE CARLOS CHAGAS
5739802,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5739829,CENTRO DE SAUDE HORTO
5740177,CENTRO DE SAUDE MENINO JESUS
5742625,CENTRO DE SAUDE SAO JORGE
5742633,CENTRO DE SAUDE HORTO
5742781,CENTRO DE SAUDE MENINO JESUS
5742811,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
5744091,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
5753007,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5756413,CENTRO DE SAUDE CARLOS CHAGAS
5756421,CENTRO DE SAUDE MENINO JESUS
5760062,CENTRO DE SAUDE CARLOS CHAGAS
5760070,CENTRO DE SAUDE CARLOS CHAGAS
5761255,CENTRO DE SAUDE MENINO JESUS
5763770,CENTRO DE SAUDE OSWALDO CRUZ
5765196,CENTRO DE SAUDE CONJUNTO SANTA MARIA
5772192,CENTRO DE SAUDE OSWALDO CRUZ
5772206,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5775973,CENTRO DE SAUDE MENINO JESUS
5776775,CENTRO DE SAUDE PADRE EUSTAQUIO
5777240,CENTRO DE SAUDE CARLOS CHAGAS
5790778,CENTRO DE SAUDE MENINO JESUS
5794404,CENTRO DE SAUDE CARLOS CHAGAS
5807018,CENTRO DE SAUDE MENINO JESUS
5812003,CENTRO DE SAUDE CARLOS CHAGAS
5823404,CENTRO DE SAUDE CARLOS CHAGAS
5830923,CENTRO DE SAUDE CARLOS CHAGAS
5830958,CENTRO DE SAUDE MENINO JESUS
5841437,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5841453,CENTRO DE SAUDE MENINO JESUS
5842549,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
5842875,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5842883,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5846986,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5847710,CENTRO DE SAUDE CARLOS CHAGAS
5847982,CENTRO DE SAUDE MILIONARIOS
5848202,CENTRO DE SAUDE CARLOS CHAGAS
5851149,CENTRO DE SAUDE ANDRADAS
5852218,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
5853311,CENTRO DE SAUDE OSWALDO CRUZ
5853346,CENTRO DE SAUDE OSWALDO CRUZ
5853370,CENTRO DE SAUDE SERRA VERDE
5854903,CENTRO DE SAUDE CARLOS CHAGAS
5855330,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5856000,CENTRO DE SAUDE ANDRADAS
5856019,CENTRO DE SAUDE OSWALDO CRUZ
5859158,CENTRO DE SAUDE MENINO JESUS
5861470,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5861934,CENTRO DE SAUDE OSWALDO CRUZ
5862450,CENTRO DE SAUDE NORALDINO DE LIMA
5862469,CENTRO DE SAUDE CARLOS CHAGAS
5862477,CENTRO DE SAUDE CARLOS CHAGAS
5866383,CENTRO DE SAUDE NOVO AARAO REIS
5866391,CENTRO DE SAUDE BARREIRO DE CIMA
5869838,CENTRO DE SAUDE CARLOS CHAGAS
5872642,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5873851,CENTRO DE SAUDE CARLOS CHAGAS
5874955,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5874963,CENTRO DE SAUDE PADRE EUSTAQUIO
5875145,CENTRO DE SAUDE SAO JORGE
5875501,CENTRO DE SAUDE CARLOS CHAGAS
5876214,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
5877865,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
5878292,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5880947,CENTRO DE SAUDE CARLOS CHAGAS
5881064,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5881188,CENTRO DE SAUDE OSWALDO CRUZ
5881196,CENTRO DE SAUDE CARLOS CHAGAS
5886864,CENTRO DE SAUDE CARLOS CHAGAS
5891175,CENTRO DE SAUDE CARLOS CHAGAS
5894441,CENTRO DE SAUDE MENINO JESUS
5895995,CENTRO DE SAUDE MENINO JESUS
5905052,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5916895,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5916925,CENTRO DE SAUDE MENINO JESUS
5917271,CENTRO DE SAUDE CARLOS CHAGAS
5919657,CENTRO DE SAUDE CARLOS CHAGAS
5923077,CENTRO DE SAUDE CARLOS CHAGAS
5930820,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5937973,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
5946824,CENTRO DE SAUDE MENINO JESUS
5948460,CENTRO DE SAUDE CARLOS PRATES
5953448,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
5963613,CENTRO DE SAUDE SANTA RITA DE CASSIA
5967007,CENTRO DE SAUDE PADRE EUSTAQUIO
5973821,CENTRO DE SAUDE DOM ORIONE
5975034,CENTRO DE SAUDE OSWALDO CRUZ
5977088,CENTRO DE SAUDE BETANIA
5979080,CENTRO DE SAUDE MENINO JESUS
5987512,CENTRO DE SAUDE CARLOS CHAGAS
5988136,CENTRO DE SAUDE CARLOS CHAGAS
5991196,CENTRO DE SAUDE PARAISO
5991250,CENTRO DE SAUDE PADRE EUSTAQUIO
5991285,CENTRO DE SAUDE GUARANI
5991315,CENTRO DE SAUDE CAMPO ALEGRE
5991331,CENTRO DE SAUDE HORTO
5993504,CENTRO DE SAUDE CARLOS PRATES
5993512,CENTRO DE SAUDE BETANIA
5993946,CENTRO DE SAUDE OSWALDO CRUZ
5994020,CENTRO DE SAUDE OSWALDO CRUZ
5994039,CENTRO DE SAUDE SAO JOSE
5997984,CENTRO DE SAUDE RIO BRANCO
6006965,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6015697,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6020208,CENTRO DE SAUDE CARLOS CHAGAS
6022006,CENTRO DE SAUDE CARLOS CHAGAS
6022952,CENTRO DE SAUDE CARLOS CHAGAS
6033709,CENTRO DE SAUDE DOM BOSCO
6038344,CENTRO DE SAUDE CARLOS CHAGAS
6039162,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6039804,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6040160,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6047777,CENTRO DE SAUDE CARLOS CHAGAS
6049192,CENTRO DE SAUDE CARLOS CHAGAS
6049214,CENTRO DE SAUDE CAMPO ALEGRE
6049443,CENTRO DE SAUDE OSWALDO CRUZ
6051634,CENTRO DE SAUDE HORTO
6051650,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6054056,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6054064,CENTRO DE SAUDE CARLOS CHAGAS
6054137,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6054161,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6054277,CENTRO DE SAUDE OSWALDO CRUZ
6054765,CENTRO DE SAUDE CARLOS CHAGAS
6055907,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6055915,CENTRO DE SAUDE MENINO JESUS
6055931,CENTRO DE SAUDE CARLOS CHAGAS
6057241,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6057276,CENTRO DE SAUDE CEU AZUL
6058124,CENTRO DE SAUDE JARDIM MONTANHES
6058477,CENTRO DE SAUDE SANTO ANTONIO
6059511,CENTRO DE SAUDE MENINO JESUS
6059988,CENTRO DE SAUDE CARLOS CHAGAS
6061613,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6061796,CENTRO DE SAUDE OSWALDO CRUZ
6063195,CENTRO DE SAUDE MENINO JESUS
6063209,CENTRO DE SAUDE OSWALDO CRUZ
6063233,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6063284,CENTRO DE SAUDE MENINO JESUS
6063446,CENTRO DE SAUDE CARLOS PRATES
6063578,CENTRO DE SAUDE OSWALDO CRUZ
6064809,CENTRO DE SAUDE MENINO JESUS
6064868,CENTRO DE SAUDE CARLOS CHAGAS
6064876,CENTRO DE SAUDE MENINO JESUS
6064884,CENTRO DE SAUDE CARLOS CHAGAS
6066178,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6066895,CENTRO DE SAUDE DOM BOSCO
6066984,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6066992,CENTRO DE SAUDE SANTA RITA DE CASSIA
6067026,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
6069045,CENTRO DE SAUDE CARLOS CHAGAS
6069053,CENTRO DE SAUDE SAO JORGE
6072283,CENTRO DE SAUDE OSWALDO CRUZ
6072305,CENTRO DE SAUDE OSWALDO CRUZ
6072348,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6072364,CENTRO DE SAUDE OSWALDO CRUZ
6072410,CENTRO DE SAUDE MENINO JESUS
6074006,CENTRO DE SAUDE JARDIM EUROPA
6076424,CENTRO DE SAUDE CARLOS CHAGAS
6076467,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6076491,CENTRO DE SAUDE MENINO JESUS
6076777,CENTRO DE SAUDE OSWALDO CRUZ
6076785,CENTRO DE SAUDE OSWALDO CRUZ
6076807,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6077129,CENTRO DE SAUDE NORALDINO DE LIMA
6077137,CENTRO DE SAUDE MENINO JESUS
6077161,CENTRO DE SAUDE CARLOS CHAGAS
6077692,CENTRO DE SAUDE CARLOS PRATES
6077706,CENTRO DE SAUDE OSWALDO CRUZ
6077749,CENTRO DE SAUDE CARLOS CHAGAS
6078273,CENTRO DE SAUDE CARLOS CHAGAS
6079407,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6079474,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6079504,CENTRO DE SAUDE CARLOS CHAGAS
6080456,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6080480,CENTRO DE SAUDE HORTO
6080774,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6082777,CENTRO DE SAUDE OSWALDO CRUZ
6083048,CENTRO DE SAUDE MENINO JESUS
6083056,CENTRO DE SAUDE CARLOS CHAGAS
6083064,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6083072,CENTRO DE SAUDE OSWALDO CRUZ
6083161,CENTRO DE SAUDE OSWALDO CRUZ
6084397,CENTRO DE SAUDE SAO JOSE
6084400,CENTRO DE SAUDE CARLOS CHAGAS
6084966,CENTRO DE SAUDE OSWALDO CRUZ
6086993,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6087094,CENTRO DE SAUDE CARLOS CHAGAS
6089283,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
6091105,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6091113,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6094228,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6094236,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6094813,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6095305,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6095380,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6095437,CENTRO DE SAUDE OSWALDO CRUZ
6095445,CENTRO DE SAUDE CARLOS CHAGAS
6097944,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6098037,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6100481,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6103170,CENTRO DE SAUDE MENINO JESUS
6103189,CENTRO DE SAUDE TIA AMANCIA
6103782,CENTRO DE SAUDE NORALDINO DE LIMA
6104169,CENTRO DE SAUDE CARLOS PRATES
6104193,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6104290,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6104312,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6106218,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6108261,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6108288,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6112323,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6112439,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6113516,CENTRO DE SAUDE CARLOS CHAGAS
6114318,CENTRO DE SAUDE CARLOS PRATES
6118984,CENTRO DE SAUDE OSWALDO CRUZ
6119964,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6119972,CENTRO DE SAUDE CARLOS CHAGAS
6119999,CENTRO DE SAUDE CARLOS CHAGAS
6121012,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6121039,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6122140,CENTRO DE SAUDE CARLOS CHAGAS
6124666,CENTRO DE SAUDE OSWALDO CRUZ
6125166,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6127975,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6127991,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6129765,CENTRO DE SAUDE OSWALDO CRUZ
6130445,CENTRO DE SAUDE OSWALDO CRUZ
6132235,CENTRO DE SAUDE CARLOS CHAGAS
6137792,CENTRO DE SAUDE CARLOS CHAGAS
6137806,CENTRO DE SAUDE OSWALDO CRUZ
6138918,CENTRO DE SAUDE CARLOS CHAGAS
6138926,CENTRO DE SAUDE OSWALDO CRUZ
6138985,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6142060,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6143709,CENTRO DE SAUDE OSWALDO CRUZ
6144225,CENTRO DE SAUDE OSWALDO CRUZ
6144446,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6144454,CENTRO DE SAUDE CARLOS CHAGAS
6144462,CENTRO DE SAUDE HORTO
6144470,CENTRO DE SAUDE NORALDINO DE LIMA
6144519,CENTRO DE SAUDE OSWALDO CRUZ
6145272,CENTRO DE SAUDE OSWALDO CRUZ
6145299,CENTRO DE SAUDE OSWALDO CRUZ
6149294,CENTRO DE SAUDE HORTO
6149308,CENTRO DE SAUDE CARLOS CHAGAS
6149324,CENTRO DE SAUDE CARLOS CHAGAS
6149553,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6150098,CENTRO DE SAUDE CARLOS CHAGAS
6151434,CENTRO DE SAUDE OSWALDO CRUZ
6152880,CENTRO DE SAUDE CACHOEIRINHA
6152899,CENTRO DE SAUDE CARLOS CHAGAS
6155251,CENTRO DE SAUDE CARLOS CHAGAS
6155294,CENTRO DE SAUDE OSWALDO CRUZ
6158226,CENTRO DE SAUDE CARLOS CHAGAS
6158234,CENTRO DE SAUDE MENINO JESUS
6158242,CENTRO DE SAUDE CARLOS CHAGAS
6158730,CENTRO DE SAUDE OSWALDO CRUZ
6160239,CENTRO DE SAUDE BOM JESUS
6160271,CENTRO DE SAUDE OSWALDO CRUZ
6163149,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6163157,CENTRO DE SAUDE OSWALDO CRUZ
6163165,CENTRO DE SAUDE CARLOS CHAGAS
6164005,CENTRO DE SAUDE MENINO JESUS
6167519,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6170811,CENTRO DE SAUDE CARLOS CHAGAS
6170838,CENTRO DE SAUDE OSWALDO CRUZ
6170862,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6170870,CENTRO DE SAUDE SAO JORGE
6170889,CENTRO DE SAUDE CARLOS CHAGAS
6179223,CENTRO DE SAUDE CARLOS CHAGAS
6179762,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6179797,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6182917,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6182925,CENTRO DE SAUDE CARLOS CHAGAS
6182933,CENTRO DE SAUDE CARLOS CHAGAS
6182941,CENTRO DE SAUDE ANDRADAS
6185029,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6186920,CENTRO DE SAUDE JARDIM MONTANHES
6186939,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6189202,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6189229,CENTRO DE SAUDE CARLOS CHAGAS
6189245,CENTRO DE SAUDE CARLOS PRATES
6189253,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6189261,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6190251,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6193765,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6199623,CENTRO DE SAUDE OSWALDO CRUZ
6199631,CENTRO DE SAUDE SANTA MONICA
6199755,CENTRO DE SAUDE SAO FRANCISCO
6199763,CENTRO DE SAUDE HORTO
6199771,CENTRO DE SAUDE CARLOS CHAGAS
6199801,CENTRO DE SAUDE MENINO JESUS
6201091,CENTRO DE SAUDE ERMELINDA
6204503,CENTRO DE SAUDE CARLOS CHAGAS
6204511,CENTRO DE SAUDE CARLOS CHAGAS
6204716,CENTRO DE SAUDE OSWALDO CRUZ
6204791,CENTRO DE SAUDE OSWALDO CRUZ
6205801,CENTRO DE SAUDE OSWALDO CRUZ
6205836,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6205887,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6205895,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6205909,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6205925,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6206026,CENTRO DE SAUDE OSWALDO CRUZ
6208061,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6208134,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6210635,CENTRO DE SAUDE CARLOS CHAGAS
6210643,CENTRO DE SAUDE CARLOS CHAGAS
6210805,CENTRO DE SAUDE MENINO JESUS
6210902,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6215386,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6218210,CENTRO DE SAUDE OSWALDO CRUZ
6218229,CENTRO DE SAUDE OSWALDO CRUZ
6218245,CENTRO DE SAUDE CARLOS CHAGAS
6218911,CENTRO DE SAUDE SANTA INES
6218938,CENTRO DE SAUDE PADRE JOAQUIM MAIA
6219845,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6219853,CENTRO DE SAUDE CARLOS CHAGAS
6221033,CENTRO DE SAUDE CIDADE OZANAN
6221041,CENTRO DE SAUDE MENINO JESUS
6221114,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6221513,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6228925,CENTRO DE SAUDE OSWALDO CRUZ
6228941,CENTRO DE SAUDE MENINO JESUS
6232469,CENTRO DE SAUDE CARLOS CHAGAS
6232493,CENTRO DE SAUDE CARLOS CHAGAS
6232507,CENTRO DE SAUDE MENINO JESUS
6232523,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6232531,CENTRO DE SAUDE CARLOS CHAGAS
6232582,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6234453,CENTRO DE SAUDE CARLOS CHAGAS
6239080,CENTRO DE SAUDE CARLOS CHAGAS
6239110,CENTRO DE SAUDE OSWALDO CRUZ
6239129,CENTRO DE SAUDE PADRE TARCISIO
6239137,CENTRO DE SAUDE SAO JORGE
6239617,CENTRO DE SAUDE DOM ORIONE
6239722,CENTRO DE SAUDE OSWALDO CRUZ
6239730,CENTRO DE SAUDE CARLOS CHAGAS
6244793,CENTRO DE SAUDE PADRE TARCISIO
6244815,CENTRO DE SAUDE OSWALDO CRUZ
6244831,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6244955,CENTRO DE SAUDE ANDRADAS
6244998,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6245641,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6246931,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6250890,CENTRO DE SAUDE CARLOS CHAGAS
6250920,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6250939,CENTRO DE SAUDE MENINO JESUS
6250955,CENTRO DE SAUDE CARLOS PRATES
6257593,CENTRO DE SAUDE CARLOS CHAGAS
6257615,CENTRO DE SAUDE CARLOS PRATES
6257658,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6257682,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6257690,CENTRO DE SAUDE CARLOS CHAGAS
6257976,CENTRO DE SAUDE CARLOS CHAGAS
6260608,CENTRO DE SAUDE CARLOS CHAGAS
6260616,CENTRO DE SAUDE CARLOS CHAGAS
6264441,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6264476,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6264484,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6264492,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6264506,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6264514,CENTRO DE SAUDE MENINO JESUS
6270212,CENTRO DE SAUDE OSWALDO CRUZ
6270301,CENTRO DE SAUDE OSWALDO CRUZ
6270328,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6270336,CENTRO DE SAUDE MENINO JESUS
6272657,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6277780,CENTRO DE SAUDE CARLOS CHAGAS
6281699,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6281710,CENTRO DE SAUDE CARLOS CHAGAS
6281729,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6281737,CENTRO DE SAUDE OSWALDO CRUZ
6281745,CENTRO DE SAUDE CARLOS CHAGAS
6281788,CENTRO DE SAUDE JARDIM MONTANHES
6284647,CENTRO DE SAUDE SAO JORGE
6284655,CENTRO DE SAUDE JARDIM EUROPA
6288286,CENTRO DE SAUDE CARLOS CHAGAS
6288294,CENTRO DE SAUDE MENINO JESUS
6288308,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6291570,CENTRO DE SAUDE ANDRADAS
6291589,CENTRO DE SAUDE CARLOS CHAGAS
6293964,CENTRO DE SAUDE CARLOS CHAGAS
6293972,CENTRO DE SAUDE CARLOS CHAGAS
6293980,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
6293999,CENTRO DE SAUDE RIO BRANCO
6294022,CENTRO DE SAUDE CARLOS CHAGAS
6300790,CENTRO DE SAUDE JARDIM EUROPA
6300812,CENTRO DE SAUDE CARLOS CHAGAS
6303641,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6305539,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6305563,CENTRO DE SAUDE SANTA ROSA
6305695,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
6305717,CENTRO DE SAUDE MENINO JESUS
6305725,CENTRO DE SAUDE TIA AMANCIA
6306195,CENTRO DE SAUDE CARLOS CHAGAS
6307418,CENTRO DE SAUDE MENINO JESUS
6307442,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6307450,CENTRO DE SAUDE CARLOS CHAGAS
6307477,CENTRO DE SAUDE CARLOS CHAGAS
6308929,CENTRO DE SAUDE OSWALDO CRUZ
6308937,CENTRO DE SAUDE CIDADE OZANAN
6309321,CENTRO DE SAUDE OSWALDO CRUZ
6310982,CENTRO DE SAUDE OSWALDO CRUZ
6311008,CENTRO DE SAUDE SAO GABRIEL - FABIO CORREA LIMA
6312144,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6312160,CENTRO DE SAUDE PARAISO
6312179,CENTRO DE SAUDE RIO BRANCO
6313310,CENTRO DE SAUDE SAO JOSE OPERARIO
6313337,CENTRO DE SAUDE CARLOS CHAGAS
6313361,CENTRO DE SAUDE CARLOS CHAGAS
6313795,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
6313825,CENTRO DE SAUDE OSWALDO CRUZ
6314325,CENTRO DE SAUDE CARLOS CHAGAS
