cep,lat,lon,motivo,fonte,n_pacientes
31950216,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30514095,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31230722,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30431018,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31250121,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30240333,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31555425,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30440060,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31748738,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30421326,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30431356,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31744744,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31250142,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873602,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30285357,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30518082,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31810190,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30624392,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873792,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31545280,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31050376,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30532098,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31110749,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30451269,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30285780,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31930820,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30668838,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30260020,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31999899,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31530670,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30270370,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31748033,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30451333,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30664130,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30670551,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873768,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30280462,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30230687,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31950146,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30260160,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30860110,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30285308,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30450425,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30240115,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30640700,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31840380,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31742474,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30451573,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30865738,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31845262,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31995275,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873160,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31210686,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30390430,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873730,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31210732,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31255295,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30640447,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31998727,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30516090,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30668840,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30001970,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31710640,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873668,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30668352,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31998510,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30820462,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31998254,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30664230,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31652232,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30510722,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30666678,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30575315,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30240323,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30280465,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30512438,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31995267,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31210581,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873598,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30285165,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31560060,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30620200,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31210681,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873744,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30666482,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30668888,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31873770,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30295550,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30320110,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30240112,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
31842020,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30285796,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30666200,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
30230680,NA,NA,"Falhou em todas as APIs (BrasilAPI, Nominatim_CEP, Photon)",NA,1
